Date,Seoul / Temperature,Seoul / Precipitation,Seoul / Wind Speed,Seoul / Humidity,Seoul / Local Pressure,Seoul / Surface pressure,Seoul / Sunshine,Seoul / Solar radiation,Daegu / Temperature,Daegu / Precipitation,Daegu / Wind Speed,Daegu / Humidity,Daegu / Local Pressure,Daegu / Surface pressure,Daegu / Sunshine,Daegu / Solar radiation,Busan / Temperature,Busan / Precipitation,Busan / Wind Speed,Busan / Humidity,Busan / Local Pressure,Busan / Surface pressure,Busan / Sunshine,Busan / Solar radiation,Geoje / Temperature,Geoje / Precipitation,Geoje / Wind Speed,Geoje / Humidity,Geoje / Local Pressure,Geoje / Surface pressure,Geoje / Sunshine
2003-08-13 21:00,25.1,,0.2,64,1001.8,1011.6,,,22.8,,2.8,74,1006,1012.6,,,22.2,,3.5,72,1003.7,1011.7,,,20.8,,0,77,1006.2,1011.5,
2003-08-13 22:00,24.5,,0.7,69,,,,,22.2,,2.3,78,,,,,22,,3.4,75,,,,,20.8,,0,75,,,
2003-08-13 23:00,23.7,,0.3,74,,,,,22.1,,1.8,80,,,,,21.8,,4.2,77,,,,,20.2,,0,76,,,
2003-08-14 0:00,22.9,,0.8,66,1002.3,1012.1,,,21.2,,1,83,1006.1,1012.7,,,21.6,,2.9,77,1003.7,1011.8,,,20.2,,0,78,1006.2,1011.5,
2003-08-14 1:00,22.4,,0.3,70,,,,,21.3,,0.3,82,,,,,21.5,,3.1,81,,,,,20.5,,0,75,,,
2003-08-14 2:00,21.7,,0.8,70,,,,,20.7,,1,83,,,,,21.6,,2.8,81,,,,,20.6,,0.3,74,,,
2003-08-14 3:00,21.5,,1.1,70,1002.1,1012,,,20.1,,0.6,85,1005.3,1011.9,,,21.2,,3.1,82,1002.5,1010.5,,,20.2,,0.3,76,1005,1010.2,
2003-08-14 4:00,21,,0.7,72,,,,,19.3,,1.3,87,,,,,21.1,,3.4,84,,,,,19.3,,0,80,,,
2003-08-14 5:00,20.6,,0.4,71,,,,,19.4,,0.9,85,,,,,20.8,,3.3,83,,,,,20.3,,0,76,,,
2003-08-14 6:00,19.9,,0.8,76,1002.8,1012.8,0,0.36,19,,0.3,85,1005.6,1012.3,0,0.2,21,,4.4,83,1002.4,1010.4,0,0,20.1,,0,76,1005.2,1010.5,0
2003-08-14 7:00,20.5,,0.9,71,,,0,0.2,20.6,,0.4,81,,,0.4,0.26,21.5,,3.3,79,,,0,0.12,20.6,,0,78,,,0
2003-08-14 8:00,22.5,,1.5,54,,,0.9,1.01,23.2,,0.7,71,,,1,0.96,22.6,,3.8,78,,,0.3,0.55,22.2,,1,68,,,0.2
2003-08-14 9:00,24.1,,1.9,49,1003.2,1013.1,1,1.77,24.9,,0.4,65,1005.8,1012.3,1,1.56,23.2,,4.6,73,1002.5,1010.6,0.3,0.92,22.8,,1.2,67,1005.2,1010.4,0.4
2003-08-14 10:00,25.5,,1.9,44,,,1,2.42,26.2,,1.7,54,,,1,2.21,24.1,,4.9,73,,,0.2,1.01,24.3,,1.5,64,,,0.8
2003-08-14 11:00,26.4,,1.8,41,,,1,2.94,26.1,,3.3,51,,,0.7,2.04,25.6,,3.2,67,,,0.5,1.73,24.7,,2.2,61,,,0.6
2003-08-14 12:00,27.9,,1.6,36,1002.2,1011.9,1,3.27,26.8,,3.8,49,1005.2,1011.7,0.5,2.05,24.1,0.3,3.7,80,1003,1011,0.1,0.92,25.3,,2.4,63,1005.2,1010.3,0.4
2003-08-14 13:00,28.5,,1.8,36,,,1,3.43,25.8,,4.8,53,,,0.2,1.51,26.1,0,3.8,63,,,0.7,2.54,24.8,,2.5,66,,,0.7
2003-08-14 14:00,29.3,,1.4,41,,,1,3.23,27.9,,4.7,43,,,0.6,2.36,26.8,,4.3,60,,,0.9,2.23,27,,3.3,54,,,1
2003-08-14 15:00,29.5,,1.3,41,1001.6,1011.2,0.9,2.68,27.3,,5.3,44,1004.5,1010.9,0.6,1.82,26.7,,4.9,58,1001.9,1009.8,1,2,27.1,,3,59,1004.2,1009.3,1
2003-08-14 16:00,28.8,,0.9,41,,,0.6,1.67,27.8,,5.5,40,,,0.8,1.88,26.8,,5.7,56,,,1,2.03,27.2,,3.1,56,,,1
2003-08-14 17:00,29.3,,1.6,38,,,0.8,1.73,27.3,,4.7,37,,,0.9,1.54,25.2,,6.4,57,,,0.9,1.24,26.3,,2.7,56,,,1
2003-08-14 18:00,28.5,,1.7,39,1001.3,1011,0.8,1.24,25.8,,5.1,52,1005.2,1011.7,0.7,0.83,25.1,,5.2,63,1002.5,1010.4,1,0.79,26.1,,3.2,49,1004.9,1010,1
2003-08-14 19:00,27.3,,1.7,42,,,0.1,0.38,24.9,,4.1,51,,,0.2,0.18,23.5,,5.5,66,,,0.6,0.08,24.5,,3.2,49,,,0.8
2003-08-14 20:00,25.6,,1.4,47,,,0,0.1,23.9,,2.5,56,,,0,0.02,22.6,,4.8,67,,,0,0,22.7,,1.1,55,,,0
2003-08-14 21:00,24.9,,1.9,48,1003,1012.8,,,23.5,,1.9,61,1006.5,1013,,,22.1,,4.5,71,1003.7,1011.7,,,22.8,,1.8,54,1006.2,1011.3,
2003-08-14 22:00,24,,2,53,,,,,23.1,,1.6,63,,,,,21.7,,4.8,74,,,,,21.7,,0.9,61,,,
2003-08-14 23:00,23.3,,2.1,55,,,,,22.6,,1.4,67,,,,,21.7,,4.4,76,,,,,21.8,,1.9,61,,,
2003-08-15 0:00,22.6,,1.5,57,1004.6,1014.6,,,22.2,,1.6,70,1006.8,1013.4,,,21.6,,4,74,1003.7,1011.8,,,21.8,,2,61,1006.5,1011.6,
2003-08-15 1:00,22.2,,0.8,58,,,,,21.6,,0.2,71,,,,,21.6,,4.9,75,,,,,21.8,,2.3,62,,,
2003-08-15 2:00,21.9,,1.9,60,,,,,21.1,,0.6,71,,,,,21.5,,4.3,76,,,,,21.7,,2.2,63,,,
2003-08-15 3:00,21.5,,1.3,62,1004.3,1014.2,,,20.4,,1,76,1006.7,1013.3,,,21.5,,4.8,76,1003.4,1011.4,,,20.7,,0.7,68,1006.2,1011.4,
2003-08-15 4:00,21,,1,64,,,,,19.8,,1.4,79,,,,,21.2,,5.4,74,,,,,21.6,,2.4,65,,,
2003-08-15 5:00,20.6,,1,65,,,,,20,,0.2,78,,,,,21.2,,4.1,76,,,,,21.7,,2.9,63,,,
2003-08-15 6:00,19.9,,0.3,69,1004.6,1014.6,0,0.34,19.5,,1.4,81,1006.9,1013.6,0,0.18,21.1,,4.5,77,1003.9,1011.9,0,0,21.5,,2.3,63,1006.5,1011.8,0
2003-08-15 7:00,20.6,,0.4,68,,,0,0.2,20.3,,0.4,78,,,0,0.19,21.5,,3.9,75,,,0,0.07,22.6,,1.9,61,,,0.4
2003-08-15 8:00,23.1,,1.4,55,,,1,1.02,22.9,,1.4,70,,,0.5,0.83,22.5,,4.8,71,,,0.2,0.44,23.2,,3.2,59,,,1
2003-08-15 9:00,24.9,,1.4,50,1005.4,1015.2,1,1.73,24.1,,1.6,62,1008,1014.6,0.6,1.24,23.2,,4.7,67,1004.7,1012.8,0.2,0.79,23.8,,3.5,58,1007.2,1012.4,0.9
2003-08-15 10:00,26.3,,1.5,49,,,1,2.39,25.9,,3.2,51,,,0.8,2.19,25.2,,3.8,61,,,0.6,1.69,24.7,,2.7,56,,,0.9
2003-08-15 11:00,26.9,,2.1,45,,,1,2.88,27.2,,4.1,49,,,0.6,1.85,26,,4,60,,,0.8,2.47,25.5,,2.9,54,,,1
2003-08-15 12:00,27.5,,2.4,43,1003.8,1013.6,1,3.3,27.4,,5.6,47,1007.1,1013.6,0.8,2.43,26.7,,4.1,56,1004.4,1012.3,0.9,2.77,26.7,,3.9,52,1006.9,1012,0.6
2003-08-15 13:00,28.4,,2.1,42,,,1,3.45,28,,5.5,46,,,0.9,2.86,26.7,,4.6,55,,,0.9,2.97,26.7,,3,53,,,0.9
2003-08-15 14:00,29.7,,1.3,36,,,1,3.25,28.2,,5.5,44,,,1,3.22,26.8,,4.6,56,,,0.9,2.51,26.7,,3.9,54,,,1
2003-08-15 15:00,29.8,,1.8,37,1002.6,1012.2,1,2.98,27.4,,6.5,47,1006.6,1013.1,0.8,2.25,26.5,,4.8,57,1004.4,1012.3,0.9,2.6,26.2,,3.9,55,1006.5,1011.7,1
2003-08-15 16:00,29.7,,2.3,37,,,1,2.5,27.4,,6.1,46,,,1,2.27,25,,5.6,64,,,0.2,1.37,26.5,,3.7,55,,,1
2003-08-15 17:00,28.9,,2.2,37,,,0.9,1.88,26.8,,5.9,46,,,1,1.68,24.7,,4.6,63,,,0.5,1.01,25.5,,3.7,56,,,1
2003-08-15 18:00,27.4,,2.5,39,1003,1012.7,0.2,0.83,26.1,,5.2,48,1007.6,1014.1,1,0.93,24,,5.4,67,1005,1013.1,0.3,0.45,24.8,,3,55,1007.2,1012.3,0.6
2003-08-15 19:00,26.4,,2.6,42,,,0,0.35,24.9,,3.8,55,,,0.2,0.18,23.1,,6,71,,,0.1,0.1,24.2,,3.9,56,,,0
2003-08-15 20:00,25.1,,2.5,48,,,0,0.1,24.1,,3,60,,,0,0.02,22.7,,4.9,73,,,0,0,23.7,,2.2,59,,,0
2003-08-15 21:00,24,,2,51,1005.2,1015.1,,,23.6,,4.2,62,1009,1015.6,,,22.6,,4.8,74,1005.7,1013.7,,,23.6,,2.9,60,1008.5,1013.6,
2003-08-15 22:00,23.7,,2,52,,,,,23.5,,2.5,63,,,,,22.7,,5.1,74,,,,,23.2,,2.4,62,,,
2003-08-15 23:00,23.3,,1.7,55,,,,,23.3,,1.9,66,,,,,22.7,,4.2,76,,,,,23.3,,3.5,63,,,
2003-08-16 0:00,22.7,,1.7,57,1005.8,1015.8,,,23.2,,3,68,1009,1015.6,,,22.6,,4.3,76,1006.2,1014.2,,,23.5,,2.6,65,1008.7,1013.9,
2003-08-16 1:00,22.3,,2,59,,,,,22.5,,1.9,72,,,,,22.5,,3.9,77,,,,,23.3,,3.2,64,,,
2003-08-16 2:00,22,,1.8,60,,,,,22.4,,2,74,,,,,22.2,,4.7,76,,,,,23.2,,2.6,65,,,
2003-08-16 3:00,22.1,,1.3,60,1004.5,1014.5,,,22.6,,3.1,71,1007.9,1014.5,,,22.2,,4.4,76,1005.5,1013.6,,,23,,2.9,64,1007.9,1013,
2003-08-16 4:00,22.1,,1.5,60,,,,,22.8,,3.8,70,,,,,22.2,,3.6,77,,,,,23,,3.3,65,,,
2003-08-16 5:00,21.8,,1.2,63,,,,,22.8,,2.8,71,,,,,22.1,,4.1,77,,,,,23,,2.5,66,,,
2003-08-16 6:00,21.4,,0.6,66,1005.5,1015.5,0,0.38,22.7,,2.9,72,1008.7,1015.2,0,0.21,22.2,,5.3,75,1006,1014,0,0,23,,3.3,63,1008.4,1013.5,0
2003-08-16 7:00,21.9,,1.2,66,,,0,0.17,23.2,,2.9,68,,,0,0.19,22.3,,5,72,,,0,0.08,23.2,,3.5,64,,,0
2003-08-16 8:00,22.5,,1.1,65,,,0,0.47,23.7,,4,66,,,0.2,0.63,22.8,,5.2,70,,,0,0.38,23.6,,3.3,61,,,0
2003-08-16 9:00,23.6,,1.4,63,1005.8,1015.7,0,0.77,24.2,,4.4,63,1009.2,1015.7,0,0.68,23.3,,4.7,73,1006.9,1014.9,0,0.54,23.5,,2.1,64,1009.7,1014.8,0
2003-08-16 10:00,23.8,,1.8,61,,,0,0.78,24,0,4.3,66,,,0,0.6,23.3,,3.7,72,,,0,0.59,22.1,0.5,1.7,73,,,0
2003-08-16 11:00,24.5,,1.5,60,,,0,0.75,24.2,0,3.9,64,,,0,0.91,23.2,0,4.6,75,,,0,0.38,22.2,0.5,1.5,75,,,0
2003-08-16 12:00,24.6,,2,61,1005.8,1015.7,0,1.07,24.5,0,4.7,63,1009.1,1015.7,0,0.83,23.7,0.1,4,71,1006.4,1014.4,0,0.72,23.1,,2.9,70,1008.7,1013.9,0
2003-08-16 13:00,25.3,,2.3,57,,,0,1.27,24.6,,5.1,61,,,0,0.73,24.3,0,3.9,70,,,0,0.87,23.7,,2.8,66,,,0
2003-08-16 14:00,25.6,,1.9,60,,,0,1.38,24.4,0,3.4,66,,,0,0.65,24.2,,4.8,72,,,0,0.82,23,0,3.1,74,,,0
2003-08-16 15:00,25.9,,1.5,56,1005,1014.8,0,1.22,23.8,0,3.8,71,1008.3,1014.9,0,0.57,23.6,0,3.4,73,1005.7,1013.8,0,0.57,22.6,0.5,2.4,74,1008.2,1013.3,0
2003-08-16 16:00,25.8,,1.5,57,,,0,0.97,24.1,0.1,1.9,71,,,0,0.61,22.5,0.9,4.7,86,,,0,0.3,21.2,3,2.3,81,,,0
2003-08-16 17:00,25.9,,2,54,,,0.1,1.2,23.4,0,2.1,75,,,0,0.3,21.2,8,3.9,93,,,0,0.02,20.7,3.5,2.6,82,,,0
2003-08-16 18:00,25.3,,2.1,56,1004,1013.9,0,0.67,22.6,0.1,2.4,81,1008.7,1015.3,0,0.2,20.8,2,3.1,93,1006.2,1014.3,0,0.02,20.6,4.5,1.6,83,1008.9,1014.1,0
2003-08-16 19:00,24.7,,1.8,57,,,0,0.36,22.1,0.1,2.8,82,,,0,0.11,20.7,2,3.3,93,,,0,0,20.5,1.5,1.3,84,,,0
2003-08-16 20:00,23.7,,1.3,62,,,0,0.09,21.3,1.2,2.5,89,,,0,0.03,20.6,0,3.5,90,,,0,0,20.5,0.5,0.7,85,,,0
2003-08-16 21:00,23.3,,0.7,65,1005.9,1015.8,,,21.2,0.5,2.6,89,1009.2,1015.8,,,20.8,0.5,3.6,92,1007,1015.2,,,20.6,,0.6,82,1009.7,1014.9,
2003-08-16 22:00,22.7,,0.7,66,,,,,21.3,0,2.7,88,,,,,21,,3,91,,,,,20.3,1,0.4,85,,,
2003-08-16 23:00,22.6,,1.3,67,,,,,21.4,0,1.9,87,,,,,20.7,,3.6,90,,,,,20.6,1,1.1,84,,,
2003-08-17 0:00,22.1,,0.9,68,1006.4,1016.4,,,21.4,0,1.1,87,1008.7,1015.3,,,20.7,,3.7,83,1007.2,1015.4,,,20.7,,0.9,82,1009.7,1014.9,
2003-08-17 1:00,22,,1,68,,,,,21.1,0,1.3,88,,,,,20.7,,2.5,84,,,,,20.7,,1.1,79,,,
2003-08-17 2:00,21.9,,1.6,66,,,,,20.9,0,2,88,,,,,20.7,,3.4,89,,,,,20.6,,0.1,81,,,
2003-08-17 3:00,21.4,,0.8,69,1005.8,1015.7,,,20.2,0.1,2,90,1009.6,1016.3,,,20.8,,3,87,1006.9,1015,,,20.6,,0.7,80,1009.5,1014.8,
2003-08-17 4:00,21.3,,0.8,69,,,,,20.5,0.1,0.8,89,,,,,20.8,,3.1,88,,,,,20.5,,0.2,82,,,
2003-08-17 5:00,21.3,,1.2,69,,,,,20.4,0.3,0.7,90,,,,,20.7,,4.2,86,,,,,20.3,,0.2,83,,,
2003-08-17 6:00,21.2,,1.2,69,1005.6,1015.6,0,0.38,20.2,0,2,92,1009.4,1016.1,0,0.22,20.7,,4.1,87,1007,1015.2,0,0,20.2,,0,84,1009.7,1015,0
2003-08-17 7:00,21.1,,1.1,71,,,0,0.16,20.3,0.5,1.1,91,,,0,0.09,20.8,,2.5,86,,,0,0.01,20.2,0,0.1,84,,,0
2003-08-17 8:00,21.8,,0.9,68,,,0,0.46,20.4,0.5,2.2,90,,,0,0.16,21.2,,3.9,86,,,0,0.15,21.1,,0.1,83,,,0
2003-08-17 9:00,22.8,,1.3,64,1005.9,1015.9,0,0.76,21.2,0,1.3,88,1010,1016.6,0,0.37,21.7,,4,84,1007.5,1015.7,0,0.26,21.2,,0.9,80,1010.2,1015.4,0
2003-08-17 10:00,23.4,,1.3,65,,,0,0.91,21.9,0,1.3,84,,,0,0.76,22.2,,3.2,83,,,0,0.43,21,3.5,1.4,83,,,0
2003-08-17 11:00,24.9,,1.3,58,,,0,1.5,22.2,0,1.4,87,,,0,0.63,21.7,0.1,2.7,87,,,0,0.16,21.2,0,1.1,83,,,0
2003-08-17 12:00,24.7,,1.1,59,1006.1,1015.9,0,0.99,22.9,0,2.3,79,1009.8,1016.4,0,0.73,22.7,0,3.7,77,1007.7,1015.7,0,0.65,21.5,0.5,1.2,85,1010.5,1015.8,0
2003-08-17 13:00,24.4,,1,61,,,0,0.79,24.6,0,2.6,70,,,0.1,1.87,23,0,3,78,,,0,0.55,22.8,0.5,1.1,80,,,0
2003-08-17 14:00,24.9,,1.1,61,,,0,0.81,24.7,,2.9,71,,,0,0.88,23.3,0.3,3.5,78,,,0,1.02,22.7,,1.9,76,,,0
2003-08-17 15:00,24.7,,0.6,63,1005.4,1015.2,0,0.81,24.7,,2.3,70,1008.8,1015.3,0,0.7,24.3,,2.8,76,1006.5,1014.5,0.1,1.61,24.2,,2.4,72,1009.2,1014.4,0.4
2003-08-17 16:00,24.9,,1,62,,,0,0.8,24.5,,2.4,71,,,0,0.6,23.7,,2.3,76,,,0,0.57,23.7,,0.8,72,,,0.2
2003-08-17 17:00,24.3,0,0.7,65,,,0,0.39,24,,2.4,73,,,0,0.44,23.2,,2.3,79,,,0,0.18,22.8,,1.9,73,,,0
2003-08-17 18:00,24,0,0.8,67,1005.3,1015.2,0,0.25,23.3,0,2.7,78,1008.8,1015.3,0,0.23,22.8,,3.5,79,1007,1015,0,0.13,22.6,,1.9,74,1009.7,1014.9,0
2003-08-17 19:00,22.9,0,0.9,75,,,0,0.15,23.3,0,3.3,78,,,0,0.12,22.5,,2.7,79,,,0,0.02,22.5,,1.5,74,,,0
2003-08-17 20:00,22.7,0,0.7,75,,,0,0.07,23,,2.9,78,,,0,0.04,22.1,0,2.5,82,,,0,0,22.2,,1.5,75,,,0
2003-08-17 21:00,22.7,0,0.7,76,1005.8,1015.8,,,22.3,0,3.1,81,1010.1,1016.7,,,22.1,0,3.8,81,1008,1016.1,,,21.7,0,1.2,73,1010.7,1015.9,
2003-08-17 22:00,22.2,0.1,0.5,80,,,,,21.8,0.5,2.2,84,,,,,22.2,0,2.9,79,,,,,21.7,0,1.4,76,,,
2003-08-17 23:00,22.2,0.1,0.9,80,,,,,21.8,0,3.1,82,,,,,22,0,3,83,,,,,21,1.5,1.3,83,,,
2003-08-18 0:00,22.2,,0.7,79,1005.4,1015.3,,,21.5,0,2.6,84,1009.2,1015.8,,,21.2,1.1,3.4,90,1007.5,1015.6,,,20.8,0.5,1.8,82,1010,1015.3,
2003-08-18 1:00,21.9,0.2,0.5,81,,,,,20.5,0.2,1.9,91,,,,,20.1,2,3.9,93,,,,,20.5,3.5,2.1,82,,,
2003-08-18 2:00,21,0.8,0.8,90,,,,,20.3,0.3,1.2,93,,,,,19.8,1.5,2.8,95,,,,,20.2,,0.8,84,,,
2003-08-18 3:00,20.4,0,0.9,91,1005.1,1015.1,,,20.2,0.5,0.3,94,1008.6,1015.3,,,20,0,2.9,95,1006.5,1014.6,,,20.5,0.5,1.1,84,1009,1014.2,
2003-08-18 4:00,20.4,,0.8,89,,,,,20,0.5,2.1,94,,,,,20.1,0.5,3.9,95,,,,,20.1,4.5,0.8,84,,,
2003-08-18 5:00,20.3,0.5,0.9,89,,,,,20,0.5,1.2,94,,,,,19.7,5.5,3,95,,,,,20.2,0.5,0.7,85,,,
2003-08-18 6:00,20,0,1.1,89,1005.1,1015.1,0,0.42,20.1,0.5,0.1,95,1008.8,1015.4,0,0.22,19.6,0.5,2.8,95,1006.7,1014.8,0,0,20.5,0.5,0.5,84,1009,1014.3,0
2003-08-18 7:00,19.9,0.5,1.1,89,,,0,0.13,19.9,1,1.5,95,,,0,0.06,19.8,1,3.1,95,,,0,0,20.6,3,0.8,86,,,0
2003-08-18 8:00,20.1,0,1,89,,,0,0.3,20.1,1.5,1.7,94,,,0,0.19,20.2,4,3.1,96,,,0,0.05,20.7,,0.8,85,,,0
2003-08-18 9:00,20.8,0,0.8,86,1005.6,1015.6,0,0.62,20.2,0.5,1.7,94,1008.9,1015.5,0,0.17,20.5,1,2.9,95,1006.7,1014.8,0,0.18,21.1,0.5,1,85,1009,1014.2,0
2003-08-18 10:00,21,0.5,0.6,86,,,0,0.52,20.3,1,3.2,93,,,0,0.34,20.7,0.5,2.5,95,,,0,0.19,21.1,1.5,1.1,84,,,0
2003-08-18 11:00,21.2,0.5,0.6,80,,,0,0.74,20.7,1.5,3.2,92,,,0,0.41,21.2,0.5,2.6,94,,,0,0.38,21.3,2.5,2.1,83,,,0
2003-08-18 12:00,21.7,0,1,77,1005.1,1015,0,1.05,21.1,2,1.4,89,1008.2,1014.9,0,0.34,21.2,1,3.7,93,1006.5,1014.7,0,0.38,21.5,1.5,1.9,82,1008.9,1014.1,0
2003-08-18 13:00,21.4,1,1,85,,,0,0.66,20.8,4.5,0.5,94,,,0,0.33,21.2,1,3.6,93,,,0,0.44,21.6,0,2.3,83,,,0
2003-08-18 14:00,22.7,0,1,77,,,0,1.34,20.8,2.5,1.2,93,,,0,0.39,21.2,1.5,3.2,93,,,0,0.32,21.7,1.5,1.1,86,,,0
2003-08-18 15:00,22.8,,0.8,76,1004.3,1014.2,0,0.82,20.5,10.5,1,94,1007.8,1014.4,0,0.23,21.3,1,2.2,93,1005.5,1013.7,0,0.3,21.6,0.5,2.2,83,1007.9,1013.1,0
2003-08-18 16:00,22.8,,1.1,74,,,0,0.62,20.5,8,1.5,95,,,0,0.17,21.5,0,2.9,92,,,0,0.15,21.7,0,1.1,84,,,0
2003-08-18 17:00,22.9,,1.4,74,,,0,0.55,20.4,1.5,3.3,93,,,0,0.25,21.3,0,2.9,93,,,0,0.03,21.7,0.5,1.3,83,,,0
2003-08-18 18:00,22.7,,1.2,77,1002.4,1012.3,0,0.32,20.2,0.5,3.5,92,1006.8,1013.4,0,0.16,21.2,1,2.4,94,1005,1013.1,0,0.01,21.6,2.5,1.4,84,1007,1012.2,0
2003-08-18 19:00,21.8,0.5,1.1,85,,,0,0.12,20.2,1,4,91,,,0,0.08,21,1,2.3,94,,,0,0,21.7,10,1.3,84,,,0
2003-08-18 20:00,21.5,0.5,0.4,88,,,0,0.08,20,6,2.3,93,,,0,0.04,20.7,5.5,2.2,95,,,0,0,21.5,7.5,1.5,85,,,0
2003-08-18 21:00,21.5,,0.9,87,1002.9,1012.8,,,20,6.5,3.3,94,1007,1013.6,,,20.7,6,2.5,96,1005.4,1013.5,,,21.6,6,0.9,86,1007.9,1013.1,
2003-08-18 22:00,21.6,,1.4,85,,,,,20,8.5,2.6,95,,,,,20.7,4.5,2.8,96,,,,,21.7,3.5,0.9,86,,,
2003-08-18 23:00,21.8,,1.2,81,,,,,19.9,10.5,2.4,95,,,,,20.7,2,2.5,96,,,,,21.7,0.5,0.4,87,,,
2003-08-19 0:00,21.6,,1.5,80,1002.4,1012.3,,,20.2,3.5,2.7,95,1006.6,1013.2,,,20.7,1,3.1,95,1004.9,1013,,,22,0.5,0.9,87,1007.2,1012.4,
2003-08-19 1:00,21.6,,1.3,80,,,,,20.2,0,1.3,95,,,,,20.7,0.1,2.2,95,,,,,22,6,0,88,,,
2003-08-19 2:00,21.4,,1.2,80,,,,,20.2,2.5,0.5,96,,,,,20.7,1.9,1.2,96,,,,,21.8,5.5,0,88,,,
2003-08-19 3:00,21.5,,0.9,80,1001.3,1011.3,,,20.3,0,0,96,1005.2,1011.8,,,20.8,1.5,1.6,96,1003.5,1011.7,,,21.8,3.5,0.5,87,1005.7,1010.9,
2003-08-19 4:00,21.5,,1.3,79,,,,,20.3,4.5,0.5,96,,,,,21.1,0,0.5,96,,,,,22.1,0.5,0.2,88,,,
2003-08-19 5:00,21.4,,0.8,80,,,,,20.1,6.5,0.4,96,,,,,21.2,0,2,96,,,,,22.6,,0.5,87,,,
2003-08-19 6:00,21.2,,1,81,1001.1,1011,0,0.45,20,6.5,0.8,96,1005.5,1012.1,0,0.22,21.3,,1,96,1003.7,1011.8,0,0,22.8,,0.4,87,1006,1011.1,0
2003-08-19 7:00,21.5,,1.4,78,,,0,0.18,20.2,4.5,1.5,96,,,0,0.05,21.7,,0.9,95,,,0,0.05,22.8,0,0.9,87,,,0
2003-08-19 8:00,21.8,,1,76,,,0,0.31,20.5,3,0.9,96,,,0,0.08,22.7,,0.9,92,,,0,0.43,24.6,,1.1,87,,,0
2003-08-19 9:00,22.1,,1.4,74,1001.8,1011.7,0,0.35,20.8,3,1.7,96,1006.1,1012.7,0,0.13,23.7,,0.8,88,1004.5,1012.6,0,0.8,26.1,,1.2,82,1006.5,1011.7,0
2003-08-19 10:00,22.3,,0.8,75,,,0,0.35,22.7,0,2.1,88,,,0.1,1.08,24.7,,0.7,87,,,0,0.94,27.5,,1.7,78,,,0.7
2003-08-19 11:00,22.4,0,1.3,75,,,0,0.41,23.9,,2.7,82,,,0,1.46,26.2,,1.1,81,,,0.4,1.97,27.8,,2.5,76,,,0.9
2003-08-19 12:00,22.7,0,1.5,75,1001.7,1011.6,0,0.52,25.9,,1.1,77,1006.3,1012.8,0.1,1.52,25.6,,0.4,86,1004.9,1012.8,0,0.87,28.1,,1.8,73,1006.7,1011.8,1
2003-08-19 13:00,22.3,0.1,1.2,83,,,0,0.41,26.6,,1.3,75,,,0.3,2.16,25.3,,1.4,87,,,0,0.73,28.7,,0.8,73,,,0.8
2003-08-19 14:00,21.6,1.4,1.5,90,,,0,0.4,28.3,,1.5,69,,,0.6,2.07,25.6,,0.9,82,,,0.1,1.22,28.7,,1.7,71,,,1
2003-08-19 15:00,21.4,2,1.2,92,1000.6,1010.5,0,0.24,28.7,,2.2,66,1004.6,1011.1,0.9,2.48,25.5,,2,84,1004.4,1012.3,0,0.92,28.5,,1.5,73,1006.4,1011.4,1
2003-08-19 16:00,21.1,10.5,1.8,94,,,0,0.16,28.7,,0.4,69,,,0.2,1.01,25.5,,0.8,85,,,0,0.46,27.3,,1.6,74,,,0.7
2003-08-19 17:00,21.3,4.5,1.4,94,,,0,0.21,28.3,,1.3,72,,,0,0.57,24.8,,1.1,89,,,0,0.15,28,,1.3,74,,,0.5
2003-08-19 18:00,21.5,7,0.3,94,1000.7,1010.6,0,0.17,26.5,,3.9,78,1004.9,1011.4,0.2,0.69,25.2,,3.1,91,1004.5,1012.5,0,0.08,26.6,,1.1,77,1006.9,1012,0.3
2003-08-19 19:00,21.4,2,1.1,94,,,0,0.11,25,0,3.1,87,,,0,0.12,25,,3.3,93,,,0,0,26.3,,1.3,79,,,0
2003-08-19 20:00,21.4,1,1.5,94,,,0,0.07,24.8,,2.1,87,,,0,0.01,25,,3.5,92,,,0,0,26,,0.8,80,,,0
2003-08-19 21:00,21.5,0,1.5,95,1001.6,1011.5,,,24.4,,2.1,88,1006.4,1012.9,,,24.7,,3,93,1005.5,1013.6,,,26,,1.4,80,1008,1013.1,
2003-08-19 22:00,21.7,0,1.6,95,,,,,23.8,,3.5,90,,,,,24.7,,2.9,93,,,,,25.7,,1.3,81,,,
2003-08-19 23:00,22.1,1,0.9,95,,,,,23.6,,2.3,91,,,,,24.5,,0.8,94,,,,,25.8,,0.4,79,,,
2003-08-20 0:00,22.3,4,0.8,95,1001,1010.9,,,23.3,,2.4,92,1006.2,1012.8,,,24.2,,1.3,94,1005,1013.1,,,25.3,,0.2,80,1007.5,1012.6,
2003-08-20 1:00,22.3,34.5,0.3,95,,,,,23,,2.6,93,,,,,24,,0.8,94,,,,,25,,0.4,81,,,
2003-08-20 2:00,22.5,54,1.5,95,,,,,22.5,,1.6,95,,,,,24.2,,1.9,95,,,,,24.1,,0,85,,,
2003-08-20 3:00,22,46.5,1.4,95,1001.5,1011.4,,,22.4,,1.3,96,1005.9,1012.4,,,24,,2.1,95,1004.5,1012.6,,,24,,0,85,1006.9,1012,
2003-08-20 4:00,21.9,4,0,95,,,,,22.4,,1.2,96,,,,,24.1,,1.8,95,,,,,24,,0,85,,,
